labels,text
4,proposals will be tabled to subsidise the cost of hiring younger workers to encourage firms to take on inexperienced staff
4,a further expansionof public employment programmes is also underway
4,this includes local infrastructure and tertiary projects and literacy projects home-based care school maintenance and early childhood development initiatives
4,last year we launched the national youth development agency
4,we have directed the agency to work faster to establish its structures throughout the country so that it can assist us to mainstream youth development programmes within government
4,honourable members
4,when this administration came into office last year we undertook to work harder to build a strong developmental state
4,we said it would be a state that responds to the needs and aspirations of the people and which performs better and faster
4,this year 2010 shall be a year of action
4,the defining feature of this administration will be that it knows where people live understands their needs and responds faster
4,government must work faster harder and smarter
4,we will expect the executive and the public service to comply with this vision
4,we are building a performance-oriented state by improving planning as well as performance monitoring and evaluation
4,we also need to integrate gender equity measures into the government’s programme of action
4,this action will ensure that women children and persons with disabilities can access developmental opportunities
4,we are pleased to announce a new way of doing things in government
4,the work of departments will be measured by outcomes developed through our performance monitoring and evaluation system
4,the ministers who are responsible for a particular outcome will sign a detailed delivery agreement with the president
4,it will outline what is to be done how by whom within what time period and using what measurements and resources
4,as you are aware we are committed to five priorities
4,education health rural development and land reform creating decent work and fighting crime
4,in addition we will work to improve the effectiveness of local government infrastructure development and human settlements
4,we will undertake a number of key activities towards the achievement of these outcomes
4,we have placed education and skills development at the centre of this government’s policies
4,in our 2010 programme we want to improve the ability of our children to read write and count in the foundation years
4,unless we do this we will not improve the quality of education
4,our education targets are simple but critical
4,we want learners and teachers to be in school in class on time learning and teaching for seven hours a day
4,we will assist teachers by providing detailed daily lesson plans
4,to students we will provide easy-to-use workbooks in all 11 languages
4,from this year onwards all grade 3 6 and 9 students will write literacy and numeracy tests that are independently moderated
4,we aim to increase the pass rate for these tests from the current average of between 35 and 40 to at least 60 by 2014
4,results will be sent to parents to track progress
4,in addition each of our 27 000 schools will be assessed by officials from the department of basic education
4,this will be recorded in an auditable written report
4,we aim to increase the number of matric students who are eligible for university admission to 175 000 a year by 2014
4,we urge parents to cooperate with us in making this a success
4,we welcome last month’s statement by the three teacher unions naptosa sadtu and saou reaffirming their commitment to the quality learning and teaching campaign from the beginning of 2010
4,honourable members
4,we need to invest in our youth to ensure a skilled and capable workforce to support growth and job creation
4,we therefore plan to increase the training of 16-25 year olds in further education and training facilities
4,this will enable us to provide a second chance at education for those who do not qualify for university
4,we are working with higher education institutions to ensure that eligible students obtain financial assistance through the national student financial aid scheme
4,we have also set ambitious targets for skills development to produce additional engineers and technicians and to increase the number of qualified mathematics and science teachers
4,we must also increase the number of youth who enter learnerships in the privateand public sectors
4,another key outcome is to ensure a long and healthy life for all south africans
4,we will continue to improve our healthcare system
4,this includes building and upgrading hospitals and clinics and further improving the working conditions of healthcare workers
4,we have partnered with the development bank of southern africa to improve the functionality of public hospitals and their district offices
4,we are also collaborating with the dbsa and the industrial development corporation in a public-private partnership programme to improve hospitals and provide finance for projects
4,honourable members
4,we must confront the fact that life expectancy at birth has dropped from 60 years in 1994 to just below 50 years today
4,we are therefore making interventions to lower maternal mortality rates to reduce new hiv infections and to effectively treat hiv and tuberculosis
4,we will also reduce infant mortality through the massive immunisation programme
4,we will reinstate health programmes in schools
4,we will implement all the undertakings made on world aids day relating to new hiv prevention and treatment measures
4,intensive work is underway to ensure that this work is on schedule
4,we will also continue preparations for the establishment of a national health insurance system
4,fellow south africans
4,we are working hard to ensure that everyone in south africa feels safe and is safe
4,we will take further our work to reduce serious and violent crimes and ensure that the justice system works efficiently
4,we are implementing plans to increase the number of policemen and women by 10 over the next three years
4,we have identified the fight against hijacking business and house robberies as well as contact crimes such as murder rape and assault as top priorities
4,we all have a role to play
4,let us participate in community safety forums
4,let us stop buying stolen goods
4,let us always be ready to provide the police with information about criminal activity
4,tshebedisano mmoho etla lwantsha botloko-tsebe
4,compatriots and esteemed guests
4,local government must work
4,municipalities must improve the provision of housing water sanitation electricity waste management and roads
4,we held a meeting with mayors and municipal managers last year
4,this provided valuable insight into the challenges in local government
4,we also visited various communities and municipalities including balfour in mpumalanga and thembisa in gauteng
4,after the balfour visit we sent a nine-member ministerial team to visit the area to address the issues that had been raised by the community
4,a number of issues have already received attention
4,i have directed the ministers to attend to the outstanding matters
4,we reiterate that there are no grievances that can justify violence and the destruction of property
4,we have directed law-enforcement agencies to take a tougher stance on lawlessness in balfour and other areas
4,in december 2009 cabinet approved a turnaround strategy for local government
4,this will ensure that local government has the correct management administrative and technical skills
4,during this year of action let us work together to make local government everybody’s business
4,we are working to upgrade well-located informal settlements and provide proper service and land tenure to at least 500 000 households by 2014
4,we plan to set aside over 6 000 hectares of well-located public land for low-income and affordable housing
4,a key new initiative will be to accommodate people whose salaries are too high to get government subsidies but who earn too little to qualify for a normal bank mortgage
4,we will set up a guarantee fund of r1 billion to incentivise the private banking and housing sector to develop new products to meet this housing demand
4,ngonyaka odlule sathi abantu basemakhaya nabo banelungelo lokuba nogesi amanzi izindlu zangasese ezigijima amanzi nemigwaqo
4,sathi kufanele babe nezindawo zezemidlalo kanye nezindawo zokuthenga ezinkulukazi eziphucuzekile njengasemadolobheni
4,in this regard we launched the first pilot site of the comprehensive rural development programme in giyani limpopo in august last year
4,since then 231 houses have been built
4,progress has also been made in providing infrastructure to support agricultural development and training for community members
4,access to health and education facilities has improved
4,we are implementing similar programmes in seven sites across the country benefiting 21 wards
4,by 2014 we aim to have sites in 160 wards
4,we want 60 of households in these sites to meet their food requirements from own production by 2014
4,kancane kancane kuze kulunge phela bakwethu kuthiwa nempandla iqala ngenhlonhlo
4,we also need to better integrate land reform and agricultural support programmes
4,our success in this area will be measured by the increase in the number of small-scale farmers that become economically viable
4,honourable speaker and chairperson of the ncop
4,we are not a water-rich country
4,yet we still lose a lot of water through leaking pipes and inadequate infrastructure
4,we will be putting in place measures to reduce our water loss by half by 2014
4,honourable members
4,as part of our efforts to encourage greater economic growth we are working to reduce the cost to communicate
4,the south african public can look forward to an even further reduction of broadband cellphone landline and public phone rates
4,we will work to increase broadband speed and ensure a high standard of internet service in line with international norms
4,fellow south africans
4,this government will ensure that our environmental assets and natural resources are well protected and are continually enhanced
4,together with brazil india and china and joined by the united states which represented the developed world we made a significant contribution to the accord adopted at the copenhagen climate change summit in december last year
4,although it does not go as far as required it is an important step forward as it commits all countries to respond to climate change
4,we will work harder with our international counterparts towards a legally binding treaty
4,as south africa we have voluntarily committed ourselves to specific emission-reduction targets and will continue working on our long-term climate change mitigation strategy
4,honourable members
4,we will intensify efforts to promote the interests of south africa globally
4,we will support efforts to speed up the political and economic integration of the sadc region and promote intra-regional trade and investment
4,south africa continues to play a leading role in continental efforts to strengthen the african union and its organs and to work for unity
4,we will focus energy on revitalising the new partnership for africa’s development as a strategy for economic development on the continent
4,fellow south africans
4,the public service has to respond to the call to make this term one of faster action and improved state performance
4,we require excellence and hard work
4,we need public servants who are dedicated capable and who care for the needs of citizens
4,government is already working on the development and implementation of a public service development programme which will set the norms and standards for public servants in all spheres
4,honourable members
4,we continue our efforts to eradicate corruption and fraud in procurement and tender processes and in applications for drivers’ licences social grants and identity documents among others
4,we are pleased with the progress government is making in some areas
4,this week we terminated 32 687 fraudulent social grants payments valued at r180 million
4,our inter-ministerial committee on corruption is looking at ways to decisively defeat corruption
4,nga u shumisana rothe ringa bveledza zwinzhi
4,compatriots
4,as you are aware we introduced the presidential hotline to make government and the presidency more accessible to the public and to help unblock service-delivery blockages
4,the hotline represents our determination to do things differently in government
4,it has made a difference in the lives of many south africans
4,we can mention mrs buziwe ngaleka of mount frere whose call about her late husband’s pension was the first we took on the first day of the service
4,she is with us here tonight
4,we also have among us mr nkululeko cele who was helped to obtain identity documents which allowed him to enrol at tshwane university of technology
4,these are just two among many success stories
4,from these and other examples we identify weaknesses that should be rectified by various spheres of government
4,through the speaker we have invited a multiparty delegation from parliament to visit the call centre so that mps can get a first-hand account of the work done
4,compatriots and friends
4,i have outlined the main elements of our plans for 2010 our collective commitment as government to the people of south africa
4, the state of the nation address provides a broad overview of our action plan
4, ministers will provide the detail in their respective budget vote speeches
4,honourable members fellow south africans
4,in november this year we will mark the 150th anniversary of the arrival of indians in south africa
4, it provides an opportunity to recognise the important contribution of the indian community in the fields of labour business science sport religion arts culture and the achievement and consolidation of our democracy
4,compatriots and friends
4,let me take this opportunity to once again extend our heartfelt condolences to the government and people of haiti on the monumental tragedy that has befallen them
4,we are pleased that our rescue teams were able to go and assist
4,i would like to especially recognise one south african who never fails to assist in times of disasters and helps us to promote the vision of a caring society
4, we welcome dr imtiaz sooliman of the gift of the givers in this house today
4,fellow south africans
4,the hosting of the fifa world cup makes 2010 truly a year of action
4,we have spent many years planning for this world cup
4, we only have three months to go
4, and we are determined to make a success of it
4, the infrastructure security and logistics arrangements are in place to ensure a successful tournament
4,as a nation we owe a debt of gratitude to the 2010 local organising committee for their sterling effort
4, we wish the loc chairperson irvin khoza ceo danny jordaan and bafana bafana coach carlos alberto parreira all the best for the months ahead
4,president mandela was central in assisting the country to win the rights to host this great event
4, we therefore have to make the world cup a huge success in his honour
4,compatriots let us also stand behind the national team bafana bafana
4,i’m one of those who believe bafana bafana is going to
4,produce surprises
4, most importantly ithikithi esandleni bakwethu
4,let us all buy tickets timeously to be able to attend the games
4,fellow south africans
4,as we celebrate madiba’s release today we recommit ourselves to reconciliation national unity non-racialism and building a better future together as south africans black and white
4,we are guided by what madiba said in the dock that and i quote
4,during my lifetime i have dedicated myself to this struggle of the african people
4,i have fought against white domination and i have fought against black domination
4,i have cherished the ideal of a democratic and free society in which all persons live together in harmony and with equal opportunities
4,it is an ideal which i hope to live for and to achieve
4,but if needs be it is an ideal for which i am prepared to die
4,inspired by our icon madiba it is my honour to dedicate this 2010 state of the nation address to all our heroes and heroines sung and unsung known and unknown
4,let us work together to make this year of action a successful one for our country
4,i thank you
4,honourable speaker of the national assembly
4,chairperson of the national council of provinces
4,deputy speaker of the national assembly and deputy chairperson of the ncop
4,deputy president of the republic honourable kgalema motlanthe
4,former president thabo mbeki
4,former deputy president fw de klerk
4,former deputy president baleka mbete
4,honourable chief justice of the republic of south africa and all esteemed members of the judiciary
4,distinguished premiers and speakers of our provinces
4,chairperson of salga and all local government leadership
4,chairperson of the national house of traditional leaders the heads of chapter 9 institutions
4,the governor of the reserve bank gill marcus
4,the heads of our security institutions
4,leadership of all sectors – labour business sports and religious leaders
4,members of the diplomatic corps
4,south african and foreign media
4,fellow south africans
4,dumelang good evening goeie naand molweni thobela
4,thank you honourable speaker of the national assembly and the honourable chairperson of the ncop for this opportunity to share with fellow south africans and international guests our review and programme of action for this year
4,i called this joint sitting in the evening again so that all including students and workers can have an opportunity at first hand to listen to their government speak on issues affecting their lives
4,we thank the presiding officers for allowing us this opportunity
4,let me also on behalf of government welcome the members of parliament back to this beautiful mother city of cape town
4,we would like to thank all south africans who contributed to this state of the nation address through mainstream media social media such as facebook and twitter as well as direct contact
4,the inputs have been very helpful
4,tomorrow will be 21 years since the release of our beloved president nelson mandela from prison
4,it was a historic and very special moment for our country which demonstrated the victory of our people over tyranny and apartheid oppression
4,the events of that day prepared the ground for the implementation of our vision of a free non-racial non-sexist democratic united and prosperous south africa
4,we have entered the 17th year of freedom ready to continue the drive to make south africa a successful and prosperous country building on the foundation that was laid by president mandela
4,as we mark this milestone we extend the nation’s good wishes to tata madiba and his family and wish him a speedy recovery
4,compatriots
4,we need to accept the reality that president mandela who is loved by all of us young and old men and women black and white is not young anymore
4,he will from time to time visit medical facilities for checkups which is normal for a person of his age
4,we should allow him to do so with dignity and give the family and the medical team the space to look after him on our behalf in privacy
4,we owe him that much given his love of this country and its people and the contribution he has made to south africa africa and the world
4,we thank the family the nelson mandela foundation and the medical team for the sterling work that they are doing in caring for a global icon that we are so proud to call our own
4,we want to assure the nation that madiba is receiving very good medical care and is comfortable
4,together we have achieved much
4,compatriots
4,we continue to make steady progress as we work towards a more prosperous society
4, the political foundation is solid
4,we have built a vibrant fully functional constitutional democracy
4,we have well-established institutions that support democracy and protect the rights of our citizens such as the office of the public protector the south african human rights commission the office of the auditor general the commission for the promotion and protection of the rights of cultural religious and linguistic communities and the gender commission
4,without fail national general elections are held every five years to enable south africans to choose a government of their choice run by our efficient independent electoral commission
4,we have a parliament that is vibrant and holds the executive accountable
4,we have an independent judiciary which is a trusted final arbiter in all disputes in our society
4, we have a media whose freedom is enshrined in the constitution
4,on basic services we are also making progress
4, more than 400 000 additional people were served with basic water supply last year
4, about 81 of the country is electrified as compared to 63 in the year 2000
4,the crime statistics show a decrease in most crimes particularly armed robberies housebreakings and business robberies as well as contact crimes for example the murder rate declined by 8 6 percent in the past year
4,we are making a difference in education as evidenced by the significant increase in the matric pass rate last year and the interest displayed by the youth in education around the country
4,honourable members
4,close to 15 million south africans obtain social grants from the state
4, we will phase in the extension of the child support grant to cover eligible children under the age of 18 years
4,since we are building a developmental and not a welfare state the social grants will be linked to economic activity and community development to enable short-term beneficiaries to become self-supporting in the long run
4,honourable members
4,we are pleased with the performance of our financial sector
4,it has proven to be remarkably resilient in the face of the recent financial crisis and the global economic meltdown
4,the budget deficit is set to decline from the current 6
4,7 to between 3 and 4 by 2013
4,concerns about the exchange rate have been taken to heart
4,exchange control reforms that were announced in the medium term budget policy statement last year are being implemented
4, further information will be provided by the minister of finance in the budget speech
4,the 2010 fifa soccer world cup was undoubtedly the most exciting project in 2010
4,on the international front we are greatly honoured to join the brazil-russia-india-china-south africa forum
4, it is an important bloc of emerging economies
4, we look forward to the inaugural meeting of brics in april in china
4,we have taken up our non-permanent seat in the united nations security council which we will use to promote the african agenda as well as peace and security in africa and the world
4,we have come a long way
4, we have achieved a lot but challenges still remain
4,working together we will achieve much more
4,building a more prosperous society
4,compatriots
4,while many south africans celebrate the delivery of houses electricity or water there are yet many others who are still waiting
4,the legacy of decades of apartheid underdevelopment and colonial oppression cannot be undone in only 17 years
4,but we are forging ahead determined to achieve our mission of building a better life for all
4,and we are doing so with the help of our people
4, we appreciate the feedback they continue to give us
4,bongokuhle miya wrote on the presidency facebook page that his hometown umzimkhulu is in an appalling condition with burst sewerage pipes everywhere no drainage system and domestic animals that are roaming around town
4,he writes “if the government which is doing very well could just pay much more attention with a bit of urgency to such areas”
4,indeed we agree service delivery should move faster
4,our interactive government also obtains information from direct contact with our people
4,in the past year we have visited many villages townships and suburbs
4, their message is consistent
4,they appreciate progress made request faster delivery and state their commitment to work with government to achieve more
4,given the work that must still be done we decided in 2009 to focus on five priorities
4, these are education health rural development and agrarian reform taking forward the fight against crime and creating decent work
4,we have done well on these priorities
4,however we are concerned that unemployment and poverty persist despite the economic growth experienced in the past 10 years
4,to address these concerns we have declared 2011 a year of job creation through meaningful economic transformation and inclusive growth
4,we have introduced a new growth path that will guide our work in achieving these goals working within the premise that the creation of decent work is at the centre of our economic policies
4,we urge every sector and every business entity regardless of size to focus on job creation
4, every contribution counts in this national effort
4,i will provide just a broad outline of our programme of action in this address
4,ministers will announce their jobs targets and more specific details per sector in their forthcoming budget vote speeches
4,all government departments will align their programmes with the job creation imperative
4, the provincial and local government spheres have also been requested to do the same
4,the programmes of state owned enterprises and development finance institutions should also be more strongly aligned to the job creation agenda
4,honourable members
4,research has indicated that we can create jobs in six priority areas
4, these are infrastructure development agriculture mining and beneficiation manufacturing the green economy and tourism
4,we cannot create these jobs alone
4, we have to work with business labour and the community constituencies
4,experience shows that we succeed when we work together
4,one key example is the work done by the presidential framework response to the international economic crisis team comprising government business labour and community sectors
4,amongst the key achievements of the team south africa introduced its first ever training layoff scheme to provide alternatives to retrenchments
4,another intervention included financial support for firms in distress which saved about seven thousand jobs
4, we thank the team for their sterling work and look forward to ongoing collaboration
4,while looking to the private sector in particular to help us create most of the jobs government will certainly play its part
4,we are pleased to announce the establishment of a jobs fund of 9 billion rand over the next three years to finance new job-creation initiatives
4,in addition the industrial development corporation has set aside r10 billion over the next five years for investment in such economic activities with a high jobs potential
4,it is also my pleasure honourable members to announce r20 billion in tax allowances or tax breaks to promote investments expansions and upgrades in the manufacturing sector
4,for a project to qualify the minimum investment must be r200 million for new projects and r30 million for expansion and upgrades
4,the programme will provide an allowance of up to r900 million in tax deductible allowances rand for new investors and r550 million for upgrades and expansions
4,compatriots
4,the small business sector is a critical component of the job creation drive
4,we will continue to provide financial and non-financial support to small medium and micro enterprises smmes small scale agriculture as well as cooperatives
4,we need to cut administrative costs avoid duplication and direct more resources to small business
4,we are therefore considering merging the three agencies khula the sa micro-finance apex fund and the idc’s small business funding into a single unit
4,the campaign to pay smmes on time within 30 days is proceeding well
4,the department of trade and industry payment hotline received about 20 000 calls in the last financial year and the value of payments facilitated was r210 million
4,other departments have launched their own initiatives for example the re ya patala we pay initiative of the department of public works
4,we are continuing with legislative reforms to make it easier to register businesses and also to strengthen the competition act to open the market to new participants
4,honourable members
4,the mineral wealth of our country is a national asset and a common heritage that belongs to all south africans with the state as the custodian
4,south africa has significant mining assets currently valued at 2
4,5 trillion us dollars
4,by 2009 the mining industry contributed more than thirty percent to the country’s total export revenue and employed 2
4,9 of the country’s economically active population
4,estimates suggest that our mineral resources are expected to be exploitable for over a century to come
4,to take advantage of that potential government has endorsed the african exploration mining and finance corporation as the state owned mining company that will undertake the mining of minerals of strategic significance
4,one of government’s priorities this year is also to finalise and adopt the beneficiation strategy as the official policy of government so that we can start reaping the full benefits of our commodities
4,compatriots
4,in communications we have committed to convert our television and radio signals from the analogue platform to the more advanced digital signal which will enable quality pictures and sound
4,jobs will be created in manufacturing packaging distribution and installation during this period
4,honourable speaker and national chairperson
4,we are pleased with the success of our tourism sector especially given that sixteen tourists create one job in our country
4,more than 7 3 million tourists arrived in south africa last year as compared to about 6
4,3 million in 2009
4, for further growth we will strengthen existing markets while exploring the emerging economies
4,our country also continues to be a popular destination for international gatherings
4,in july we will host a high level sports gathering in durban the 123rd international olympic committee general assembly session
4,we thank the ioc for the opportunity to host this important congress
4,we have already secured ninety five meetings and conferences between 2010 and 2016
4,to further boost our tourism potential we will amongst other measures look into flexible visa requirements improved landing slots at foreign airports as well as improved tourism infrastructure
4,linked to tourism we will continue to develop the cultural industries sector which contributes about r2 billion to the gross domestic product
4,we have also seen the value of events such as the cape town international jazz festival which contributed more than r475 million to the economy of cape town and created 2 000 jobs in 2010
4,we also wish to extend a special mention to the popular cape minstrels carnival which brightens up this city every year on the 2nd of january celebrating the freeing of slaves
4,honourable members
4,our infrastructure development programme enables us to expand access to basic services and to improve the quality of life
4,this includes projects for the provision of water electricity and housing
4,energy security is critical for economic development and job creation
4, to ensure the security of electricity supply for the country eskom has invested more than r75 billion mainly on the new stations medupi kusile and ingula as well as the return to service and transmission of other projects
4,we must all save energy so that we do not have to resort to load shedding again as a saving measure
4,this year we will start procuring power from renewable energy power producers which will demonstrate our commitment to renewable energy
4,honourable members
4,the construction industry is a known driver for work opportunities
4, there are 1
4,2 million households living in the country’s 2 700 informal settlements
4,by the year 2014 400 000 of the said households should have security of tenure and access to basic services
4,we will also improve the delivery of rental accommodation as some people coming to urban areas do not intend to settle permanently
4,this should be welcome news to citizens such as portia busisiwe mrwetyana who wrote on our facebook page about inequalities in bekkersdal where an informal settlement which has no services lies alongside a suburb across the road with all amenities
4,she asks “what i wanna know is why treat us differently but we give you the same vote why
4,government will spend r2 6 billion on water services this year
4, among the priority areas are the provinces of limpopo kwazulu-natal and the eastern cape where there are still high numbers of people without safe drinking water while not neglecting other areas
4,we noted the requests from many contributors to this address for government to fix potholes
4,our expanded public works programme aims to create 4 5 million work opportunities and more than a million opportunities have been created already since the beginning of phase 2
4, part of the programme focuses on repairing our roads networks
4,abantu abaningi bakithi bathola ukusizakala kakhulu ngaloluhlelo lwamatoho emisebenzi kahulumeni
4,kutholakala amatoho okulungisa imigwaqo ezemidlalo ukufundisa abadala ukufunda nokubhala ukugcina imigqwaqo ihlanzekile
4,uhlelo lokulungisa imigwaqo olubizwa nge-zibambele seluzosatshalaliswa izwe lonke kulonyaka luvule amathuba emisebenzi
4,we will develop infrastructure that will boost our agricultural sector while also helping to create jobs
4,water reservoirs windmills and irrigation schemes will be rehabilitated
4, crops livestock as well as grazing will be protected with the installation of fences
4,these projects will enhance food security and create work opportunities for many especially women in rural areas
4,to enhance our innovation in science and technology and create jobs we are bidding to host the square kilometre array radio telescope
4,the bid has already provided 800 construction job opportunities in the northern cape and will create a further 100 jobs this year
4,our job creation drive should also enhance youth development
4,the national youth development agency is in discussion with state organs and the private sector to mainstream youth development in public sector programmes and to promote youth enterprises and cooperatives
4,compatriots
4,we believe that the interventions we have mentioned briefly will take us forward in placing job creation high on the agenda of all decision makers in the country
4,seven ministers met with our social partners on tuesday to discuss this partnership and we remain optimistic that we are poised for success
4,honourable speaker and honourable chairperson
4,parallel to the job creation incentives we will also undertake policy reforms related to improving the lives of our workers
4,government with its social partners is reviewing legislation on labour brokers and the policy framework for the provision of public employment services
4,this will enable government to maintain a database of job seekers and job opportunities
4,the government position paper on social security reform is expected to be released this year for discussion
4,issues to be dealt with include the funding and nature of the national social security fund how the private sector occupational and retirement funds will fit into the entire system and the possible regulatory structure
4,government must fill all funded vacant posts
4, the performance monitoring and evaluation department will provide a report within six months
4,honourable speaker and honourable chairperson
4,indeed we have come a long way since 1994
4, we have achieved a lot but much more still needs to be done and working together as south africans we will achieve much more
4,please allow me to now tackle the other four priorities as well as other programmes
4,the focus in basic education this year is triple t teachers textbooks and time
4, we reiterate our call that teachers must be at school in class on time teaching for at least seven hours a day
4,the administration must ensure that every child has a textbook on time and that we assist our teachers to create the right working environment for quality teaching to take place
4,to track progress this year we began the annual national assessments in literacy and numeracy that are internationally benchmarked for grades 3 6 and 9
4,we will continue investing in teacher training especially in mathematics and science
4,we will pay special attention to the training of principals particularly those in underperforming schools
4,the focus of higher education will be to expand access especially for children of the poor
4,this includes the conversion of loans into bursaries for qualifying final year students
4,students in further education and training colleges who qualify for financial aid will be exempted from paying fees
4,we urge state owned enterprises to play a key role in skills development and help us provide the technical skills needed by the economy
4,denel eskom saa and transnet have supported the training of more than 6 000 learners in technical and engineering-related scarce and critical skills
4,fellow south africans
4,we are continuing to improve the capacity and effectiveness of the police in particular the detective services forensic analysts and crime intelligence
4,we have increased visible policing and patrols in identified hotspots
4, we are making visible progress in reducing the proliferation of illegal and legal firearms
4,our courts continue to function better and the backlog reduction programmes at district and regional levels are proceeding well
4,we will continue to prioritise crimes against women and children and to provide support through the thuthuzela care centres
4,we will work with communities and other key stakeholders to deal with drug peddling and drug abuse which are tearing some communities apart
4,my visit to a drug rehabilitation centre in mitchells plain on tuesday convinced me that we need more energy in the fight against drug abuse and drug peddling in our communities
4,i have directed our police force to deal decisively with people who sell drugs to children in cape town and other areas
4, we will also not tolerate tavern owners who sell alcohol to children
4,the fight against corruption also continues
4,a special anti-corruption unit has been established in the department of public service and administration to handle corruption-related disciplinary cases involving public servants
4,progress is being made in many ongoing investigations
4,about r44 million has been recovered from public servants who are illegally benefiting from housing subsidies while the cleaning of the social grants system of fraud is also continuing
4,we have directed the special investigating unit to probe alleged maladministration or corruption in various government departments municipalities and institutions
4,while not pre-judging the investigations they prove our resolve to combat corruption at all levels of government and the public service
4,the multi-agency working group on procurement led by national treasury sars and the financial intelligence centre is reviewing the entire state procurement system to ensure better value for money from state spending
4,in the health sector this year we will emphasise the appointment of appropriate and qualified personnel to the right positions
4,we need qualified heads of department chief financial officers hospital chief executive officers district health officers and clinic managers
4,we plan to revitalise 105 nursing colleges countrywide to train more nurses
4,we are also planning to open a medical faculty at the limpopo academic hospital to train more doctors
4,the renovations and refurbishments of hospitals and clinics will continue
4,given our emphasis on women’s health we will broaden the scope of reproductive health rights and provide services related to amongst others contraception sexually transmitted infections teenage pregnancy and sanitary towels for the indigent
4,on the fight against hiv and aids we have revitalised our programmes and promote various prevention measures including medical male circumcision prevention of mother to child transmission and the promotion of hiv testing
4,the testing has been popularly taken up around the country
4, just over 5 million hiv tests have been done since the launch of the testing campaign in april last year
4,over the past year work has continued to develop the national health insurance policy and implementation plan
4, government will soon be releasing the policy document for public engagement
4,honourable speaker and honourable chairperson of the ncop
4,we will continue with the comprehensive rural development programme directed at reviving land reform projects and irrigation schemes in the former homelands as well as distressed farms owned by individuals
4,government has developed the national rural youth service corps programme to assist youth in rural areas
4, to date more than 7 000 young people have been employed in the programme
4,somlomo nosihlalo abahloniphekileyo
4,uhulumeni useshaye umthetho ovuselela ibhange laseposini phecelezi ipostbank elizosiza abasemakhaya ukonga imali kanye nokuboleka imali yokwakha amabhizinisi amancane
4,siyabakhuthaza ukuthi balisebenzise kutholakale intuthuko
4,building a responsive accountable effective and efficient local government system
4,honourable members
4,the country will hold the fourth local government elections before the end of may
4,there have been lots of complaints over the past few months about local government
4,the frustrations in some areas resulted in protests which indicated the problems that existed in this sphere
4,we have to make people’s experience of local government a pleasant one as it touches their homes and their lives directly every day
4,some municipalities are functioning very well and some councillors are also performing their duties as well as they should
4,we have instituted a turnaround strategy for local government focusing on amongst others the strengthening of basic administrative systems financial management and customer care
4,the preparations for local government elections are on course
4,the registration that took place last weekend went well and we congratulate those who have registered
4, we urge those without identity documents to apply without delay so as not to miss the next registration period next month
4,following the launch of the national population registration campaign in libode in the eastern cape last year more than 700 000 first time identity documents were issued indicating great enthusiasm by our people to have this crucial document
4,as we prepare for elections we also note that our country has been struck by devastating floods in recent weeks and many families have been affected
4,we extend heartfelt condolences to the families of those who lost their lives
4, our hearts also go out to those who were injured and who lost all their belongings
4,fellow south africans
4,let me use this opportunity to announce that government has set aside r800 million for immediate relief to assist communities
4,we will also be earmarking funding to deal with post disaster recovery and reconstruction in the years ahead
4,we thank relief agencies non-governmental organisations private sector religious organisations and communities for assisting those in need
4,building a better africa and a better world
4,the african agenda remains our key policy focus
4,south africa is serving a two year term on the african union peace and security council
4,the country will chair the sadc organ on politics defence and security from august
4,in this role we will continue to engage the parties in the implementation of the global political agreement in zimbabwe and the development of a roadman to elections
4,we will also promote the resolution of the malagasy conflict
4, we will monitor and assist where possible to ensure that the political and security situation in the drc is conducive to elections
4,we are also honoured to participate in finding solutions to the situation in cote d’ivoire as a member of the african union high level panel chosen to help resolve the challenges in that country
4,we applaud the work of the south african national defence force which has on average deployed over 2 000 military personnel in peacekeeping operations in the democratic republic of the congo the sudan and the central african republic
4,we will continue to participate in the revitalisation of the new partnership for africa’s development with specific focus on the implementation of its infrastructure programme of which we champion the north-south infrastructure development corridor
